apprentice_id,snapshot_date,quiz_score,attendance_rate,feedback_gap_days,risk_status,promoted_flag
431,2025-01-29,84.8,92.5,25,Red,False
431,2025-02-05,67.1,89.6,10,Green,False
431,2025-02-12,97.7,81.3,12,Green,False
431,2025-02-19,59.9,73.5,11,Amber,False
431,2025-02-26,87.4,104.2,9,Green,False
431,2025-03-05,73.8,98.3,10,Green,False
432,2025-01-01,58.3,85.4,26,Red,False
432,2025-01-08,59.5,77.1,21,Amber,False
432,2025-01-15,58.6,78.2,20,Amber,False
432,2025-01-22,74.9,88.7,22,Red,False
432,2025-01-29,71.1,92.9,19,Amber,False
432,2025-02-05,77.5,88.0,18,Amber,False
432,2025-02-12,62.8,70.0,23,Red,False
432,2025-02-19,58.9,77.3,14,Amber,False
432,2025-02-26,83.1,94.8,10,Green,False
432,2025-03-05,71.1,78.3,5,Amber,False
433,2025-01-01,70.9,92.0,8,Green,False
433,2025-01-08,43.8,54.8,21,Red,False
433,2025-01-15,89.8,91.2,2,Green,False
433,2025-01-22,70.6,86.4,0,Green,True
433,2025-01-29,54.0,80.9,14,Amber,False
433,2025-02-05,68.3,96.2,12,Green,False
433,2025-02-12,80.3,83.6,9,Green,False
433,2025-02-19,73.4,90.9,4,Green,False
433,2025-02-26,55.4,70.0,9,Amber,True
433,2025-03-05,66.3,94.0,27,Red,False
434,2025-01-01,81.2,88.5,1,Green,False
434,2025-01-08,70.5,102.3,4,Green,False
434,2025-01-15,81.5,94.0,19,Amber,False
434,2025-01-22,74.3,96.9,27,Red,False
434,2025-01-29,59.9,80.8,10,Amber,False
434,2025-02-05,72.2,95.0,14,Green,False
434,2025-02-12,61.0,81.3,27,Red,True
434,2025-02-19,62.4,73.5,17,Amber,False
434,2025-02-26,81.7,87.7,3,Green,False
434,2025-03-05,72.6,95.8,18,Amber,False
435,2025-01-01,83.0,78.5,25,Red,False
435,2025-01-08,83.2,85.7,19,Amber,False
435,2025-01-15,50.3,65.8,15,Amber,False
435,2025-01-22,63.2,78.7,26,Red,False
435,2025-01-29,53.9,67.6,16,Amber,False
435,2025-02-05,71.3,92.0,20,Amber,False
435,2025-02-12,66.3,86.6,6,Green,False
435,2025-02-19,65.1,78.9,5,Amber,False
435,2025-02-26,57.5,90.4,12,Amber,False
435,2025-03-05,71.0,94.5,10,Green,False
436,2025-01-01,58.2,70.1,6,Amber,False
436,2025-01-08,91.3,97.4,3,Green,False
436,2025-01-15,68.2,101.7,2,Green,False
436,2025-01-22,56.0,80.7,5,Amber,False
436,2025-01-29,71.9,91.9,25,Red,False
436,2025-02-05,58.4,67.6,27,Red,False
436,2025-02-12,90.7,94.3,11,Green,False
436,2025-02-19,76.8,90.4,15,Amber,False
436,2025-02-26,55.5,83.3,21,Amber,False
436,2025-03-05,72.8,95.9,29,Red,False
437,2025-01-01,56.6,87.2,18,Amber,False
437,2025-01-08,54.6,62.5,28,Red,False
437,2025-01-15,85.7,88.5,21,Amber,False
437,2025-01-22,81.9,90.5,22,Red,False
437,2025-01-29,61.0,74.8,15,Amber,False
437,2025-02-05,75.2,91.2,14,Green,False
437,2025-02-12,81.9,83.0,8,Green,False
437,2025-02-19,70.0,89.3,1,Green,False
437,2025-02-26,70.7,98.4,5,Green,False
437,2025-03-05,74.8,86.5,10,Green,False
438,2025-01-01,59.6,65.4,5,Amber,False
438,2025-01-08,64.6,71.5,10,Amber,False
438,2025-01-15,77.0,92.3,24,Red,False
438,2025-01-22,52.6,76.5,15,Amber,False
438,2025-01-29,90.0,92.6,5,Green,False
438,2025-02-05,61.7,76.7,13,Amber,False
438,2025-02-12,64.9,69.0,5,Amber,False
438,2025-02-19,84.7,96.6,27,Red,False
438,2025-02-26,75.5,95.5,8,Green,False
438,2025-03-05,94.1,92.5,23,Red,False
439,2025-01-01,74.5,84.3,24,Red,False
439,2025-01-08,67.3,89.4,22,Red,False
439,2025-01-15,79.4,95.7,2,Green,False
439,2025-01-22,56.2,71.7,24,Red,False
439,2025-01-29,71.1,82.9,5,Green,False
439,2025-02-05,45.6,46.0,11,Red,False
439,2025-02-12,70.9,87.1,27,Red,False
439,2025-02-19,73.5,83.0,25,Red,False
439,2025-02-26,58.4,81.6,20,Amber,False
439,2025-03-05,66.9,96.4,11,Green,False
440,2025-01-01,81.1,81.5,8,Green,False
440,2025-01-08,87.4,89.7,3,Green,False
440,2025-01-15,65.7,81.0,1,Green,False
440,2025-01-22,67.5,102.4,2,Green,False
440,2025-01-29,69.0,92.8,21,Amber,False
440,2025-02-05,80.5,87.5,24,Red,False
440,2025-02-12,93.3,87.7,26,Red,False
440,2025-02-19,60.5,72.0,15,Amber,False
440,2025-02-26,70.6,104.0,20,Amber,False
440,2025-03-05,70.3,95.4,9,Green,False
441,2025-01-01,65.2,99.5,3,Green,False
441,2025-01-08,57.6,80.2,1,Amber,False
441,2025-01-15,77.9,91.3,22,Red,False
441,2025-01-22,89.7,88.3,10,Green,False
441,2025-01-29,76.5,97.0,22,Red,False
441,2025-02-05,54.6,84.2,1,Amber,False
441,2025-02-12,73.8,88.1,3,Green,False
441,2025-02-19,62.8,76.7,17,Amber,True
441,2025-02-26,68.1,86.2,28,Red,False
441,2025-03-05,76.5,81.5,14,Green,False
442,2025-01-01,84.5,83.8,17,Amber,False
442,2025-01-08,80.6,86.6,15,Amber,False
442,2025-01-15,59.1,70.5,21,Amber,False
442,2025-01-22,68.0,99.9,21,Amber,True
442,2025-01-29,59.8,66.8,24,Red,False
442,2025-02-05,85.8,92.5,0,Green,False
442,2025-02-12,61.9,86.4,9,Amber,False
442,2025-02-19,65.7,102.2,28,Red,False
442,2025-02-26,78.4,93.2,1,Green,False
442,2025-03-05,68.5,91.3,5,Green,False
443,2025-01-01,86.7,86.0,10,Green,False
443,2025-01-08,60.0,63.1,25,Red,False
443,2025-01-15,77.9,94.4,4,Green,False
443,2025-01-22,68.9,97.0,27,Red,False
443,2025-01-29,71.7,97.3,27,Red,False
443,2025-02-05,76.0,91.5,12,Green,False
443,2025-02-12,79.5,91.8,4,Green,True
443,2025-02-19,75.5,86.9,9,Green,False
443,2025-02-26,71.4,96.3,1,Green,False
443,2025-03-05,67.7,96.1,9,Green,False
444,2025-01-01,71.9,88.8,20,Amber,False
444,2025-01-08,63.9,81.0,18,Amber,False
444,2025-01-15,68.8,83.1,14,Green,False
444,2025-01-22,65.4,86.9,1,Green,False
444,2025-01-29,70.5,94.7,8,Green,False
444,2025-02-05,86.6,89.3,23,Red,False
444,2025-02-12,71.2,83.4,6,Green,False
444,2025-02-19,62.1,84.1,12,Amber,True
444,2025-02-26,77.9,86.1,17,Amber,False
444,2025-03-05,57.9,70.7,10,Amber,False
445,2025-01-01,83.1,94.3,1,Green,False
445,2025-01-08,68.0,85.5,13,Green,False
445,2025-01-15,60.6,62.5,22,Red,False
445,2025-01-22,61.2,79.5,17,Amber,False
445,2025-01-29,96.3,89.2,28,Red,False
445,2025-02-05,79.3,91.4,27,Red,False
445,2025-02-12,89.9,90.8,15,Amber,False
445,2025-02-19,60.9,71.6,9,Amber,False
445,2025-02-26,65.8,89.0,17,Amber,False
445,2025-03-05,70.9,94.6,10,Green,False
446,2025-01-01,71.9,87.2,13,Green,False
446,2025-01-08,76.1,89.6,18,Amber,False
446,2025-01-15,76.6,90.4,19,Amber,False
446,2025-01-22,76.1,91.4,4,Green,False
446,2025-01-29,91.9,91.4,18,Amber,False
446,2025-02-05,65.3,89.1,2,Green,False
446,2025-02-12,64.8,79.5,20,Amber,False
446,2025-02-19,76.6,95.2,1,Green,False
446,2025-02-26,61.7,75.2,7,Amber,False
446,2025-03-05,73.1,87.9,14,Green,False
447,2025-01-01,92.0,96.0,3,Green,False
447,2025-01-08,72.1,91.5,5,Green,False
447,2025-01-15,63.4,78.2,22,Red,False
447,2025-01-22,81.0,85.7,20,Amber,False
447,2025-01-29,72.9,91.6,27,Red,False
447,2025-02-05,62.9,73.3,12,Amber,False
447,2025-02-12,75.7,95.3,29,Red,False
447,2025-02-19,76.5,90.2,0,Green,False
447,2025-02-26,70.3,90.3,13,Green,False
447,2025-03-05,60.4,85.5,5,Amber,False
448,2025-01-01,51.4,70.7,29,Red,False
448,2025-01-08,50.3,66.1,16,Amber,False
448,2025-01-15,88.2,90.4,22,Red,False
448,2025-01-22,76.5,84.5,22,Red,False
448,2025-01-29,74.7,81.8,14,Green,True
448,2025-02-05,70.7,95.9,19,Amber,False
448,2025-02-12,65.9,91.9,14,Green,False
448,2025-02-19,62.6,68.4,11,Amber,False
448,2025-02-26,85.2,92.2,15,Amber,False
448,2025-03-05,74.2,89.7,29,Red,False
449,2025-01-01,81.1,87.0,9,Green,False
449,2025-01-08,54.9,84.7,19,Amber,False
449,2025-01-15,64.6,76.6,16,Amber,False
449,2025-01-22,80.5,91.8,12,Green,False
449,2025-01-29,62.2,71.1,14,Amber,False
449,2025-02-05,67.8,81.5,2,Green,False
449,2025-02-12,74.6,90.8,26,Red,False
449,2025-02-19,63.6,75.2,13,Amber,False
449,2025-02-26,50.4,70.4,15,Amber,False
449,2025-03-05,74.8,83.9,10,Green,False
450,2025-01-01,75.1,86.4,15,Amber,False
450,2025-01-08,70.2,94.8,7,Green,False
450,2025-01-15,64.8,69.0,19,Amber,False
450,2025-01-22,65.2,85.0,2,Green,False
450,2025-01-29,61.0,71.0,22,Red,False
450,2025-02-05,68.3,83.8,13,Green,False
450,2025-02-12,67.7,83.2,1,Green,False
450,2025-02-19,87.6,90.6,3,Green,False
450,2025-02-26,76.3,89.6,9,Green,False
450,2025-03-05,68.1,89.2,15,Amber,False
451,2025-01-01,73.8,96.0,28,Red,False
451,2025-01-08,73.6,89.4,6,Green,False
451,2025-01-15,73.7,93.3,11,Green,False
451,2025-01-22,69.8,92.1,11,Green,False
451,2025-01-29,93.4,88.1,22,Red,False
451,2025-02-05,72.0,93.9,14,Green,False
451,2025-02-12,78.3,96.1,22,Red,False
451,2025-02-19,81.2,84.7,27,Red,False
451,2025-02-26,77.8,85.8,18,Amber,False
451,2025-03-05,70.2,85.1,12,Green,False
452,2025-01-01,74.5,84.9,12,Green,False
452,2025-01-08,48.3,54.3,10,Red,False
452,2025-01-15,81.3,93.0,15,Amber,False
452,2025-01-22,65.6,87.4,15,Amber,False
452,2025-01-29,59.5,67.2,1,Amber,False
452,2025-02-05,56.2,80.2,0,Amber,False
452,2025-02-12,95.4,82.5,20,Amber,False
452,2025-02-19,73.6,90.6,15,Amber,False
452,2025-02-26,62.5,78.3,22,Red,False
452,2025-03-05,93.5,94.9,0,Green,False
453,2025-01-01,79.5,89.4,19,Amber,False
453,2025-01-08,73.0,100.4,1,Green,False
453,2025-01-15,71.6,91.6,24,Red,False
453,2025-01-22,61.2,73.7,6,Amber,False
453,2025-01-29,66.5,86.8,9,Green,False
453,2025-02-05,58.6,86.3,3,Amber,False
453,2025-02-12,80.2,94.5,21,Amber,False
453,2025-02-19,82.1,93.7,19,Amber,False
453,2025-02-26,62.6,72.5,17,Amber,False
453,2025-03-05,73.5,92.0,4,Green,False
454,2025-01-01,71.9,83.5,6,Green,True
454,2025-01-08,50.4,69.6,10,Amber,False
454,2025-01-15,72.6,82.1,5,Green,True
454,2025-01-22,70.6,91.7,25,Red,False
454,2025-01-29,58.3,71.4,14,Amber,False
454,2025-02-05,65.5,91.2,18,Amber,False
454,2025-02-12,61.5,67.2,17,Amber,False
454,2025-02-19,61.5,76.2,13,Amber,False
454,2025-02-26,65.1,104.6,24,Red,False
454,2025-03-05,69.4,85.7,24,Red,False
455,2025-01-01,70.3,91.1,28,Red,True
455,2025-01-08,77.0,84.5,24,Red,False
455,2025-01-15,70.3,89.1,24,Red,False
455,2025-01-22,66.0,94.9,19,Amber,False
455,2025-01-29,75.1,93.8,11,Green,False
455,2025-02-05,66.5,85.0,19,Amber,False
455,2025-02-12,64.2,60.6,29,Red,False
455,2025-02-19,62.2,77.2,12,Amber,False
455,2025-02-26,78.9,95.8,24,Red,False
455,2025-03-05,70.2,88.2,4,Green,False
456,2025-01-01,71.4,90.3,16,Amber,False
456,2025-01-08,84.1,90.7,7,Green,False
456,2025-01-15,61.7,81.1,9,Amber,True
456,2025-01-22,60.4,77.8,24,Red,False
456,2025-01-29,73.8,95.0,10,Green,False
456,2025-02-05,76.6,82.9,29,Red,False
456,2025-02-12,74.3,91.2,15,Amber,False
456,2025-02-19,67.5,86.5,9,Green,False
456,2025-02-26,59.3,90.3,10,Amber,False
456,2025-03-05,58.8,88.3,9,Amber,False
457,2025-01-01,65.1,86.2,2,Green,False
457,2025-01-08,73.4,87.4,28,Red,False
457,2025-01-15,74.5,87.5,23,Red,False
457,2025-01-22,76.8,94.8,6,Green,False
457,2025-01-29,61.2,61.3,15,Red,False
457,2025-02-05,62.8,80.7,29,Red,False
457,2025-02-12,57.7,70.8,4,Amber,True
457,2025-02-19,70.8,93.0,8,Green,False
457,2025-02-26,68.2,89.6,21,Amber,False
457,2025-03-05,87.1,96.0,15,Amber,False
458,2025-01-01,65.5,86.2,2,Green,False
458,2025-01-08,63.7,64.6,5,Red,False
458,2025-01-15,70.9,92.9,19,Amber,False
458,2025-01-22,63.6,83.9,21,Amber,False
458,2025-01-29,72.9,87.5,13,Green,False
458,2025-02-05,74.3,81.0,19,Amber,False
458,2025-02-12,59.7,78.0,1,Amber,False
458,2025-02-19,50.8,82.5,4,Amber,False
458,2025-02-26,64.8,61.9,0,Red,False
458,2025-03-05,69.0,92.2,5,Green,False
459,2025-01-01,52.3,69.4,17,Amber,False
459,2025-01-08,66.3,78.5,18,Amber,False
459,2025-01-15,64.2,92.1,21,Amber,True
459,2025-01-22,60.3,70.1,17,Amber,False
459,2025-01-29,76.0,85.7,26,Red,False
459,2025-02-05,59.7,66.6,28,Red,False
459,2025-02-12,54.1,69.4,19,Amber,False
459,2025-02-19,71.0,89.3,17,Amber,False
459,2025-02-26,64.8,71.4,12,Amber,False
459,2025-03-05,61.9,73.1,6,Amber,False
460,2025-01-01,84.4,82.5,0,Green,True
460,2025-01-08,77.2,92.6,12,Green,False
460,2025-01-15,60.2,72.4,6,Amber,False
460,2025-01-22,61.8,81.3,17,Amber,False
460,2025-01-29,54.3,84.9,27,Red,False
460,2025-02-05,62.8,70.1,29,Red,False
460,2025-02-12,73.8,90.4,2,Green,False
460,2025-02-19,78.3,91.1,10,Green,False
460,2025-02-26,88.2,96.7,10,Green,False
460,2025-03-05,64.5,77.2,15,Amber,False
461,2025-01-01,58.7,80.2,22,Red,False
461,2025-01-08,74.3,98.5,9,Green,False
461,2025-01-15,70.7,85.9,24,Red,False
461,2025-01-22,65.5,83.5,2,Green,False
461,2025-01-29,76.1,92.7,1,Green,False
461,2025-02-05,67.2,82.3,5,Green,False
461,2025-02-12,51.6,68.4,1,Amber,False
461,2025-02-19,61.8,80.1,8,Amber,False
461,2025-02-26,78.2,93.9,3,Green,False
461,2025-03-05,91.8,89.9,17,Amber,False
462,2025-01-01,74.4,81.1,19,Amber,False
462,2025-01-08,81.4,91.4,0,Green,False
462,2025-01-15,56.9,69.3,13,Amber,False
462,2025-01-22,58.9,71.1,6,Amber,False
462,2025-01-29,67.1,88.0,8,Green,False
462,2025-02-05,60.4,73.7,29,Red,False
462,2025-02-12,63.7,83.5,21,Amber,False
462,2025-02-19,46.4,41.2,6,Red,False
462,2025-02-26,73.8,98.8,1,Green,False
462,2025-03-05,56.3,79.9,17,Amber,False
463,2025-01-01,71.6,95.0,4,Green,False
463,2025-01-08,71.7,91.0,16,Amber,False
463,2025-01-15,66.7,85.4,12,Green,True
463,2025-01-22,62.9,75.6,11,Amber,False
463,2025-01-29,53.9,81.1,10,Amber,False
463,2025-02-05,74.6,87.4,10,Green,False
463,2025-02-12,67.6,94.5,4,Green,False
463,2025-02-19,83.8,92.4,6,Green,False
463,2025-02-26,85.1,80.3,22,Red,False
463,2025-03-05,94.7,89.8,18,Amber,False
464,2025-01-01,62.1,78.5,28,Red,False
464,2025-01-08,70.0,87.5,7,Green,False
464,2025-01-15,71.6,92.2,0,Green,False
464,2025-01-22,63.0,81.9,9,Amber,False
464,2025-01-29,64.6,66.2,4,Amber,False
464,2025-02-05,61.9,69.9,13,Amber,False
464,2025-02-12,79.1,95.5,4,Green,False
464,2025-02-19,76.8,84.8,4,Green,False
464,2025-02-26,62.6,90.5,8,Amber,False
464,2025-03-05,67.2,104.0,9,Green,False
465,2025-01-01,77.2,94.6,4,Green,False
465,2025-01-08,52.3,56.9,12,Red,False
465,2025-01-15,54.8,69.1,15,Amber,False
465,2025-01-22,75.2,95.8,5,Green,False
465,2025-01-29,69.0,98.4,20,Amber,False
465,2025-02-05,75.5,87.1,27,Red,False
465,2025-02-12,63.0,64.3,26,Red,False
465,2025-02-19,78.0,87.1,20,Amber,False
465,2025-02-26,61.2,71.8,22,Red,False
465,2025-03-05,62.2,80.7,9,Amber,False
466,2025-01-01,74.3,87.0,2,Green,False
466,2025-01-08,65.5,101.6,16,Amber,False
466,2025-01-15,77.7,86.0,13,Green,False
466,2025-01-22,69.9,87.2,18,Amber,False
466,2025-01-29,72.7,89.7,1,Green,False
466,2025-02-05,60.4,73.8,19,Amber,False
466,2025-02-12,77.5,93.6,24,Red,False
466,2025-02-19,69.1,80.7,27,Red,False
466,2025-02-26,87.5,83.1,7,Green,False
466,2025-03-05,60.0,71.4,26,Red,False
467,2025-01-01,58.8,76.4,18,Amber,False
467,2025-01-08,46.2,62.0,28,Red,False
467,2025-01-15,83.1,83.3,17,Amber,False
467,2025-01-22,64.4,68.0,18,Amber,True
467,2025-01-29,61.0,84.1,5,Amber,False
467,2025-02-05,65.8,90.5,10,Green,False
467,2025-02-12,77.7,86.9,18,Amber,False
467,2025-02-19,90.4,89.2,23,Red,False
467,2025-02-26,66.4,88.8,15,Amber,False
467,2025-03-05,65.0,99.4,6,Green,False
468,2025-01-01,73.0,89.8,28,Red,True
468,2025-01-08,45.1,63.7,25,Red,False
468,2025-01-15,73.0,80.1,20,Amber,False
468,2025-01-22,79.7,83.1,18,Amber,False
468,2025-01-29,75.8,83.3,19,Amber,False
468,2025-02-05,74.1,86.4,6,Green,False
468,2025-02-12,66.8,89.7,18,Amber,False
468,2025-02-19,66.9,86.7,15,Amber,False
468,2025-02-26,54.1,66.0,7,Amber,False
468,2025-03-05,63.7,67.0,13,Amber,False
469,2025-01-01,61.8,78.5,14,Amber,False
469,2025-01-08,79.4,91.5,21,Amber,False
469,2025-01-15,65.7,80.8,21,Amber,False
469,2025-01-22,62.5,73.4,7,Amber,True
469,2025-01-29,71.1,81.3,0,Green,False
469,2025-02-05,65.2,102.2,29,Red,False
469,2025-02-12,71.2,90.5,25,Red,True
469,2025-02-19,85.9,94.8,23,Red,False
469,2025-02-26,51.4,96.6,15,Amber,True
469,2025-03-05,62.8,73.7,4,Amber,False
470,2025-01-01,77.5,82.5,17,Amber,False
470,2025-01-08,72.9,98.4,16,Amber,False
470,2025-01-15,67.0,84.9,13,Green,False
470,2025-01-22,54.2,88.5,1,Amber,False
470,2025-01-29,79.9,93.3,14,Green,False
470,2025-02-05,75.0,91.4,20,Amber,False
470,2025-02-12,70.5,90.3,8,Green,False
470,2025-02-19,62.9,56.2,16,Red,False
470,2025-02-26,58.7,88.9,7,Amber,False
470,2025-03-05,68.5,92.4,15,Amber,False
471,2025-01-01,60.0,77.2,21,Amber,False
471,2025-01-08,69.8,91.0,25,Red,False
471,2025-01-15,63.5,76.5,16,Amber,False
471,2025-01-22,71.5,95.7,6,Green,False
471,2025-01-29,73.3,100.0,1,Green,False
471,2025-02-05,73.4,90.9,19,Amber,False
471,2025-02-12,71.6,96.4,19,Amber,False
471,2025-02-19,82.8,97.7,4,Green,False
471,2025-02-26,70.7,93.4,19,Amber,False
471,2025-03-05,86.6,95.2,8,Green,False
472,2025-01-01,75.9,95.0,3,Green,True
472,2025-01-08,60.7,76.5,2,Amber,False
472,2025-01-15,69.0,86.0,9,Green,False
472,2025-01-22,70.1,98.8,2,Green,False
472,2025-01-29,71.8,90.9,14,Green,False
472,2025-02-05,58.5,68.0,19,Amber,False
472,2025-02-12,76.1,87.9,25,Red,False
472,2025-02-19,74.4,87.3,3,Green,False
472,2025-02-26,69.2,88.6,4,Green,False
472,2025-03-05,74.6,92.8,22,Red,False
473,2025-01-01,75.3,85.8,28,Red,False
473,2025-01-08,66.1,90.0,11,Green,False
473,2025-01-15,66.8,98.4,11,Green,False
473,2025-01-22,88.5,95.6,24,Red,False
473,2025-01-29,82.9,86.5,12,Green,False
473,2025-02-05,70.5,88.9,12,Green,False
473,2025-02-12,86.2,80.2,9,Green,False
473,2025-02-19,81.9,92.0,12,Green,False
473,2025-02-26,75.5,90.7,28,Red,False
473,2025-03-05,63.6,68.5,24,Red,False
474,2025-01-01,77.7,100.1,19,Amber,False
474,2025-01-08,57.5,73.3,28,Red,False
474,2025-01-15,38.0,52.4,4,Red,False
474,2025-01-22,59.0,75.2,18,Amber,False
474,2025-01-29,83.2,89.8,5,Green,False
474,2025-02-05,58.7,76.9,13,Amber,False
474,2025-02-12,61.0,85.4,6,Amber,False
474,2025-02-19,63.8,82.0,24,Red,False
474,2025-02-26,82.1,91.2,0,Green,False
474,2025-03-05,72.2,90.2,5,Green,False
475,2025-01-01,69.8,94.3,7,Green,False
475,2025-01-08,72.7,88.8,20,Amber,False
475,2025-01-15,100.0,93.5,12,Green,False
475,2025-01-22,77.6,95.5,9,Green,False
475,2025-01-29,80.2,95.0,0,Green,True
475,2025-02-05,67.1,94.6,20,Amber,False
475,2025-02-12,64.2,77.0,5,Amber,False
475,2025-02-19,75.7,89.9,0,Green,True
475,2025-02-26,77.4,94.9,14,Green,False
475,2025-03-05,74.2,90.4,19,Amber,False
476,2025-01-01,74.5,93.9,27,Red,False
476,2025-01-08,72.9,96.6,6,Green,False
476,2025-01-15,71.3,92.0,23,Red,False
476,2025-01-22,73.0,92.0,24,Red,False
476,2025-01-29,66.7,84.4,20,Amber,False
476,2025-02-05,74.0,89.6,7,Green,False
476,2025-02-12,88.0,97.2,12,Green,False
476,2025-02-19,76.3,92.0,29,Red,False
476,2025-02-26,44.6,43.4,3,Red,False
476,2025-03-05,57.1,65.6,10,Amber,False
477,2025-01-01,65.7,88.7,15,Amber,False
477,2025-01-08,60.6,70.4,6,Amber,False
477,2025-01-15,66.3,85.7,20,Amber,False
477,2025-01-22,67.8,88.9,28,Red,False
477,2025-01-29,66.4,88.3,20,Amber,False
477,2025-02-05,57.9,78.0,14,Amber,False
477,2025-02-12,53.1,66.5,27,Red,False
477,2025-02-19,64.8,90.4,3,Amber,True
477,2025-02-26,75.1,96.0,0,Green,False
477,2025-03-05,65.8,95.0,27,Red,False
478,2025-01-01,60.5,82.4,11,Amber,False
478,2025-01-08,61.1,83.2,4,Amber,False
478,2025-01-15,59.1,66.4,20,Amber,False
478,2025-01-22,82.1,85.4,21,Amber,False
478,2025-01-29,77.8,94.3,18,Amber,False
478,2025-02-05,80.9,81.4,27,Red,False
478,2025-02-12,69.6,97.6,3,Green,False
478,2025-02-19,64.8,86.2,26,Red,False
478,2025-02-26,65.4,88.6,28,Red,False
478,2025-03-05,61.4,70.3,20,Amber,False
479,2025-01-01,83.5,91.2,5,Green,True
479,2025-01-08,67.2,90.8,0,Green,False
479,2025-01-15,82.6,91.2,11,Green,False
479,2025-01-22,72.9,85.8,19,Amber,True
479,2025-01-29,69.3,82.3,13,Green,False
479,2025-02-05,46.7,47.9,21,Red,False
479,2025-02-12,68.6,89.2,2,Green,False
479,2025-02-19,91.5,85.0,1,Green,False
479,2025-02-26,73.5,81.9,26,Red,False
479,2025-03-05,55.6,73.4,9,Amber,False
480,2025-01-01,74.7,85.3,21,Amber,False
480,2025-01-08,68.9,88.9,4,Green,False
480,2025-01-15,90.3,86.6,24,Red,False
480,2025-01-22,76.5,87.2,12,Green,False
480,2025-01-29,76.3,99.9,22,Red,False
480,2025-02-05,73.4,86.9,21,Amber,False
480,2025-02-12,56.4,63.2,22,Red,False
480,2025-02-19,44.6,44.9,5,Red,False
480,2025-02-26,72.6,83.0,24,Red,False
480,2025-03-05,76.9,94.6,17,Amber,False
481,2025-01-01,82.9,80.4,21,Amber,False
481,2025-01-08,68.1,81.7,3,Green,True
481,2025-01-15,79.0,91.5,15,Amber,False
481,2025-01-22,62.6,93.2,3,Amber,False
481,2025-01-29,72.4,82.1,13,Green,False
481,2025-02-05,62.4,88.1,19,Amber,False
481,2025-02-12,71.7,92.7,25,Red,False
481,2025-02-19,62.1,71.2,18,Amber,False
481,2025-02-26,76.8,91.7,28,Red,False
481,2025-03-05,71.3,80.5,4,Green,False
482,2025-01-01,60.3,88.0,1,Amber,False
482,2025-01-08,75.4,98.0,9,Green,False
482,2025-01-15,66.1,89.8,2,Green,False
482,2025-01-22,53.3,69.8,23,Red,False
482,2025-01-29,76.2,88.8,10,Green,False
482,2025-02-05,76.9,93.6,27,Red,False
482,2025-02-12,55.8,80.4,14,Amber,False
482,2025-02-19,59.8,77.9,1,Amber,False
482,2025-02-26,68.2,93.6,9,Green,False
482,2025-03-05,46.1,58.5,21,Red,False
483,2025-01-01,84.9,94.0,23,Red,True
483,2025-01-08,69.8,88.0,26,Red,False
483,2025-01-15,78.0,89.0,25,Red,False
483,2025-01-22,58.7,94.1,20,Amber,False
483,2025-01-29,68.3,91.8,19,Amber,False
483,2025-02-05,64.5,65.1,27,Red,True
483,2025-02-12,78.5,90.2,23,Red,False
483,2025-02-19,89.4,93.7,18,Amber,False
483,2025-02-26,58.1,66.2,17,Amber,False
483,2025-03-05,68.7,87.3,28,Red,False
484,2025-01-01,72.2,88.7,28,Red,False
484,2025-01-08,59.6,76.6,7,Amber,False
484,2025-01-15,71.7,87.9,23,Red,False
484,2025-01-22,75.3,89.8,4,Green,False
484,2025-01-29,73.1,86.8,9,Green,False
484,2025-02-05,82.2,99.5,6,Green,False
484,2025-02-12,73.3,93.0,22,Red,False
484,2025-02-19,52.5,89.4,1,Amber,False
484,2025-02-26,70.9,92.2,3,Green,False
484,2025-03-05,68.1,87.0,24,Red,False
485,2025-01-01,59.7,84.4,19,Amber,False
485,2025-01-08,69.7,89.0,16,Amber,False
485,2025-01-15,38.0,46.6,22,Red,False
485,2025-01-22,66.8,95.6,27,Red,False
485,2025-01-29,64.4,76.5,6,Amber,False
485,2025-02-05,62.4,58.1,6,Red,False
485,2025-02-12,56.7,76.3,24,Red,False
485,2025-02-19,72.3,86.9,28,Red,False
485,2025-02-26,75.9,86.1,5,Green,False
485,2025-03-05,63.9,72.9,10,Amber,False
486,2025-01-01,77.2,88.0,10,Green,False
486,2025-01-08,80.3,94.4,4,Green,False
486,2025-01-15,83.5,93.2,7,Green,False
486,2025-01-22,74.3,83.9,11,Green,False
486,2025-01-29,58.6,88.6,28,Red,False
486,2025-02-05,77.3,90.5,0,Green,False
486,2025-02-12,61.2,64.9,21,Red,False
486,2025-02-19,67.1,84.8,23,Red,False
486,2025-02-26,75.5,93.6,19,Amber,False
486,2025-03-05,61.6,66.2,6,Amber,False
487,2025-01-01,66.8,93.7,11,Green,False
487,2025-01-08,64.1,72.7,26,Red,False
487,2025-01-15,76.9,91.7,6,Green,False
487,2025-01-22,72.8,96.0,10,Green,False
487,2025-01-29,70.7,99.3,27,Red,False
487,2025-02-05,64.0,62.7,10,Red,False
487,2025-02-12,88.7,88.4,28,Red,False
487,2025-02-19,56.0,77.0,23,Red,True
487,2025-02-26,68.6,95.1,4,Green,False
487,2025-03-05,74.6,94.5,21,Amber,False
488,2025-01-01,74.2,89.2,19,Amber,False
488,2025-01-08,74.8,92.3,22,Red,False
488,2025-01-15,74.9,93.4,28,Red,False
488,2025-01-22,68.2,94.7,28,Red,False
488,2025-01-29,61.9,78.3,3,Amber,False
488,2025-02-05,62.4,80.2,15,Amber,False
